generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
14000,Moringua_edwardsi,Elops_saurus,0,0.076155,-0.0096269,0.00993396,0
14500,Moringua_edwardsi,Elops_saurus,0,0.0388099,-0.00409267,0.00134204,0
15000,Moringua_edwardsi,Elops_saurus,0,0.0375928,-0.00520415,2.39873e-005,0
15500,Moringua_edwardsi,Elops_saurus,0,0.0546058,-0.00728666,0.000684101,0
16000,Moringua_edwardsi,Elops_saurus,0,0.0482414,-0.00202818,0.00185728,0
16500,Moringua_edwardsi,Elops_saurus,0,0.0619563,-0.00913457,0.00118392,0
17000,Moringua_edwardsi,Elops_saurus,0,0.13112,-0.0120717,0.04573,0
17500,Moringua_edwardsi,Elops_saurus,0,0.122652,-0.0180463,0.0116378,0
18000,Moringua_edwardsi,Elops_saurus,0,0.0801228,-0.0105636,0.0138027,0
18500,Moringua_edwardsi,Elops_saurus,0,0.120686,-0.0163631,0.0113438,0
19000,Moringua_edwardsi,Elops_saurus,0,0.140922,-0.0181525,0.00364569,0
19500,Moringua_edwardsi,Elops_saurus,0,0.169943,-0.0187841,0.0237134,0
20000,Moringua_edwardsi,Elops_saurus,0,0.0754363,-0.0126857,0.00586833,0
20500,Moringua_edwardsi,Elops_saurus,0,0.0644122,-0.0119193,0.00656147,0
21000,Moringua_edwardsi,Elops_saurus,0,0.102632,-0.0146258,0.0129072,0
21500,Moringua_edwardsi,Elops_saurus,0,0.0690804,-0.0116939,0.00117677,0
22000,Moringua_edwardsi,Elops_saurus,0,0.0750984,-0.0106014,0.00513452,0
22500,Moringua_edwardsi,Elops_saurus,0,0.0632301,-0.0122536,0.0108057,0
23000,Moringua_edwardsi,Elops_saurus,0,0.0989981,-0.0123192,0.0136131,0
23500,Moringua_edwardsi,Elops_saurus,0,0.11799,-0.0190283,0.00998468,0
24000,Moringua_edwardsi,Elops_saurus,0,0.0863537,-0.0149745,0.010813,0
24500,Moringua_edwardsi,Elops_saurus,0,0.116877,-0.0149745,0.0285942,0
25000,Moringua_edwardsi,Elops_saurus,0,0.109824,-0.0155385,0.0105946,0
25500,Moringua_edwardsi,Elops_saurus,0,0.226156,-0.0232315,0.0207696,0
26000,Moringua_edwardsi,Elops_saurus,0,0.0976426,-0.0175131,0.00338431,0
26500,Moringua_edwardsi,Elops_saurus,0,0.123049,-0.0155053,0.0117725,0
27000,Moringua_edwardsi,Elops_saurus,0,0.104042,-0.0140587,0.0160554,0
27500,Moringua_edwardsi,Elops_saurus,0,0.107282,-0.0120256,0.0104567,0
28000,Moringua_edwardsi,Elops_saurus,0,0.120936,-0.0150668,0.0170146,0
28500,Moringua_edwardsi,Elops_saurus,0,0.0974361,-0.0164226,0.00657478,0
29000,Moringua_edwardsi,Elops_saurus,0,0.134868,-0.0183533,0.0149897,0
29500,Moringua_edwardsi,Elops_saurus,0,0.138819,-0.0183533,0.0129212,0
30000,Moringua_edwardsi,Elops_saurus,0,0.0494867,-0.00577276,0.000660163,0
30500,Moringua_edwardsi,Elops_saurus,0,0.0479953,-0.00539676,0.00600059,0
31000,Moringua_edwardsi,Elops_saurus,0,0.107439,-0.015334,0.00872682,0
31500,Moringua_edwardsi,Elops_saurus,0,0.0670268,-0.0111367,0.0108099,0
32000,Moringua_edwardsi,Elops_saurus,0,0.0433896,-0.00474349,0.00283541,0
32500,Moringua_edwardsi,Elops_saurus,0,0.0550742,-0.00539835,0.0224757,0
33000,Moringua_edwardsi,Elops_saurus,0,0.0389888,-0.00539835,0.00556368,0
33500,Moringua_edwardsi,Elops_saurus,0,0.0451181,-0.00805676,0.0047286,0
34000,Moringua_edwardsi,Elops_saurus,0,0.141917,-0.0163302,0.022474,0
34500,Moringua_edwardsi,Elops_saurus,0,0.102662,-0.0182373,0.00715338,0
35000,Moringua_edwardsi,Elops_saurus,0,0.0742387,-0.00886628,0.0170258,0
35500,Moringua_edwardsi,Elops_saurus,0,0.0601096,-0.00969757,0.00308235,0
36000,Moringua_edwardsi,Elops_saurus,0,0.0631262,-0.010118,0.00216048,0
36500,Moringua_edwardsi,Elops_saurus,0,0.112223,-0.0111782,0.0243277,0
37000,Moringua_edwardsi,Elops_saurus,0,0.0580805,-0.00824719,0.00221587,0
37500,Moringua_edwardsi,Elops_saurus,0,0.063699,-0.00536221,0.0162498,0
38000,Moringua_edwardsi,Elops_saurus,0,0.126504,-0.0160889,0.0125708,0
38500,Moringua_edwardsi,Elops_saurus,0,0.0716302,-0.0140614,0.0122069,0
39000,Moringua_edwardsi,Elops_saurus,0,0.110362,-0.0155285,0.0212397,0
39500,Moringua_edwardsi,Elops_saurus,0,0.109919,-0.0130967,0.0310524,0
40000,Moringua_edwardsi,Elops_saurus,0,0.045611,-0.00465244,0.0189607,0
40500,Moringua_edwardsi,Elops_saurus,0,0.066006,-0.00860068,0.0112008,0
41000,Moringua_edwardsi,Elops_saurus,0,0.0739924,-0.0134321,0.00884483,0
41500,Moringua_edwardsi,Elops_saurus,0,0.103793,-0.0134321,0.0101376,0
42000,Moringua_edwardsi,Elops_saurus,0,0.0997402,-0.013053,0.0102026,0
42500,Moringua_edwardsi,Elops_saurus,0,0.117858,-0.0173242,0.0105784,0
43000,Moringua_edwardsi,Elops_saurus,0,0.129768,-0.0173242,0.00471062,0
43500,Moringua_edwardsi,Elops_saurus,0,0.161967,-0.0201705,0.010549,0
44000,Moringua_edwardsi,Elops_saurus,0,0.151138,-0.0180242,0.0115888,0
44500,Moringua_edwardsi,Elops_saurus,0,0.18263,-0.0193688,0.0322968,0
45000,Moringua_edwardsi,Elops_saurus,0,0.0937855,-0.0143212,0.0116637,0
45500,Moringua_edwardsi,Elops_saurus,0,0.108565,-0.0143212,0.00371148,0
46000,Moringua_edwardsi,Elops_saurus,0,0.0903763,-0.0119316,0.0160099,0
46500,Moringua_edwardsi,Elops_saurus,0,0.0950928,-0.0119401,0.020471,0
47000,Moringua_edwardsi,Elops_saurus,0,0.0960814,-0.0145694,0.00685072,0
47500,Moringua_edwardsi,Elops_saurus,0,0.0733806,-0.0116753,0.00429743,0
48000,Moringua_edwardsi,Elops_saurus,0,0.0409697,-0.00605133,0.000712411,0
48500,Moringua_edwardsi,Elops_saurus,0,0.0455083,-0.00532863,0.00888979,0
49000,Moringua_edwardsi,Elops_saurus,0,0.100533,-0.0104494,0.0247506,0
49500,Moringua_edwardsi,Elops_saurus,0,0.0579166,-0.00884587,0.00894749,0
50000,Moringua_edwardsi,Elops_saurus,0,0.0640959,-0.00905048,0.00379053,0
50500,Moringua_edwardsi,Elops_saurus,0,0.068047,-0.0116057,0.000767255,0
51000,Moringua_edwardsi,Elops_saurus,0,0.0965212,-0.013021,0.000190313,0
51500,Moringua_edwardsi,Elops_saurus,0,0.0595138,-0.0106998,0.00154748,0
52000,Moringua_edwardsi,Elops_saurus,0,0.128218,-0.0149181,0.0194374,0
52500,Moringua_edwardsi,Elops_saurus,0,0.0673644,-0.0107081,0.0112535,0
53000,Moringua_edwardsi,Elops_saurus,0,0.16889,-0.0204815,0.0132168,0
53500,Moringua_edwardsi,Elops_saurus,0,0.14126,-0.0213369,0.00110409,0
54000,Moringua_edwardsi,Elops_saurus,0,0.0325638,-0.00339842,0.0062553,0
54500,Moringua_edwardsi,Elops_saurus,0,0.030841,-0.000809516,0.00643393,0
55000,Moringua_edwardsi,Elops_saurus,0,0.0427263,-0.00309689,0.00913419,0
55500,Moringua_edwardsi,Elops_saurus,0,0.0717742,-0.007733,0.0137753,0
56000,Moringua_edwardsi,Elops_saurus,0,0.0771312,-0.00626136,0.0305419,0
56500,Moringua_edwardsi,Elops_saurus,0,0.139669,-0.0159179,0.0187067,0
57000,Moringua_edwardsi,Elops_saurus,0,0.118504,-0.0175805,0.0231646,0
57500,Moringua_edwardsi,Elops_saurus,0,0.101083,-0.0142925,0.00983099,0
58000,Moringua_edwardsi,Elops_saurus,0,0.118202,-0.0197859,0.00129307,0
58500,Moringua_edwardsi,Elops_saurus,0,0.142554,-0.0180861,0.0143938,0
59000,Moringua_edwardsi,Elops_saurus,0,0.0765137,-0.0161923,0.0117803,0
59500,Moringua_edwardsi,Elops_saurus,0,0.104143,-0.0141147,0.0155017,0
60000,Moringua_edwardsi,Elops_saurus,0,0.092969,-0.0141147,0.00709346,0
60500,Moringua_edwardsi,Elops_saurus,0,0.0763597,-0.0115604,0.00121002,0
61000,Moringua_edwardsi,Elops_saurus,0,0.0889595,-0.0127466,0.00620779,0
61500,Moringua_edwardsi,Elops_saurus,0,0.0914267,-0.0183121,0.00362367,0
62000,Moringua_edwardsi,Elops_saurus,0,0.0556751,-0.00964344,0.00431085,0
62500,Moringua_edwardsi,Elops_saurus,0,0.128347,-0.016203,0.00542442,0
63000,Moringua_edwardsi,Elops_saurus,0,0.0887956,-0.0160383,0.00184148,0
63500,Moringua_edwardsi,Elops_saurus,0,0.120122,-0.0160946,0.0176304,0
64000,Moringua_edwardsi,Elops_saurus,0,0.110855,-0.0135727,0.00365703,0
64500,Moringua_edwardsi,Elops_saurus,0,0.042679,-0.00508632,0.00286114,0
65000,Moringua_edwardsi,Elops_saurus,0,0.0396896,-0.00508632,0.00607529,0
65500,Moringua_edwardsi,Elops_saurus,0,0.0627003,-0.00618081,0.0115388,0
66000,Moringua_edwardsi,Elops_saurus,0,0.0509537,-0.00673236,5.60885e-006,0
66500,Moringua_edwardsi,Elops_saurus,0,0.0548459,-0.00670849,0.00387379,0
67000,Moringua_edwardsi,Elops_saurus,0,0.0332642,-0.00451411,0.000498077,0
67500,Moringua_edwardsi,Elops_saurus,0,0.0478873,-0.0051943,0.00608758,0
68000,Moringua_edwardsi,Elops_saurus,0,0.0540317,-0.00640558,0.00179933,0
68500,Moringua_edwardsi,Elops_saurus,0,0.0546035,-0.00593426,0.0129053,0
69000,Moringua_edwardsi,Elops_saurus,0,0.0710108,-0.0092865,0.0157664,0
69500,Moringua_edwardsi,Elops_saurus,0,0.10847,-0.0139547,0.0113694,0
70000,Moringua_edwardsi,Elops_saurus,0,0.0487637,-0.00897169,0.00320352,0
70500,Moringua_edwardsi,Elops_saurus,0,0.0717326,-0.0112006,0.00143751,0
71000,Moringua_edwardsi,Elops_saurus,0,0.0649459,-0.0080896,0.00598843,0
71500,Moringua_edwardsi,Elops_saurus,0,0.0540986,-0.0080896,0.00131097,0
72000,Moringua_edwardsi,Elops_saurus,0,0.0887445,-0.00711569,0.0361589,0
72500,Moringua_edwardsi,Elops_saurus,0,0.0499153,-0.00661971,0.00399536,0
73000,Moringua_edwardsi,Elops_saurus,0,0.0670025,-0.00923931,0.00352313,0
73500,Moringua_edwardsi,Elops_saurus,0,0.070207,-0.0126346,0.0147091,0
74000,Moringua_edwardsi,Elops_saurus,0,0.078094,-0.0143536,0.00355908,0
74500,Moringua_edwardsi,Elops_saurus,0,0.0681313,-0.0120902,0.0038639,0
75000,Moringua_edwardsi,Elops_saurus,0,0.0644168,-0.0112533,0.000279406,0
75500,Moringua_edwardsi,Elops_saurus,0,0.0663376,-0.0072415,0.0103559,0
76000,Moringua_edwardsi,Elops_saurus,0,0.0632435,-0.00956181,0.0124766,0
76500,Moringua_edwardsi,Elops_saurus,0,0.0585317,-0.0078401,0.00520989,0
77000,Moringua_edwardsi,Elops_saurus,0,0.0718392,-0.0105659,0.000564599,0
77500,Moringua_edwardsi,Elops_saurus,0,0.0525961,-0.00530519,0.00494041,0
78000,Moringua_edwardsi,Elops_saurus,0,0.103099,-0.0127809,0.0155876,0
78500,Moringua_edwardsi,Elops_saurus,0,0.0918752,-0.0129791,0.00681348,0
79000,Moringua_edwardsi,Elops_saurus,0,0.117063,-0.0188295,0.00372401,0
79500,Moringua_edwardsi,Elops_saurus,0,0.100686,-0.0182976,0.00398105,0
80000,Moringua_edwardsi,Elops_saurus,0,0.134162,-0.0161537,0.0144546,0
80500,Moringua_edwardsi,Elops_saurus,0,0.150114,-0.0187742,0.0246129,0
81000,Moringua_edwardsi,Elops_saurus,0,0.0608707,-0.0092625,0.000111621,0
81500,Moringua_edwardsi,Elops_saurus,0,0.0815869,-0.0104238,0.00950271,0
82000,Moringua_edwardsi,Elops_saurus,0,0.0596918,-0.00970218,0.000262978,0
82500,Moringua_edwardsi,Elops_saurus,0,0.0544743,-0.00970218,0.00102919,0
83000,Moringua_edwardsi,Elops_saurus,0,0.0791527,-0.0135241,0.00195846,0
83500,Moringua_edwardsi,Elops_saurus,0,0.113304,-0.01432,0.0279959,0
84000,Moringua_edwardsi,Elops_saurus,0,0.0959331,-0.0102857,0.0254207,0
84500,Moringua_edwardsi,Elops_saurus,0,0.0646909,-0.00789404,0.0029586,0
85000,Moringua_edwardsi,Elops_saurus,0,0.0635904,-0.0108706,0.00831959,0
85500,Moringua_edwardsi,Elops_saurus,0,0.0382309,-0.00510691,0.00810829,0
86000,Moringua_edwardsi,Elops_saurus,0,0.111393,-0.0154315,0.00122593,0
86500,Moringua_edwardsi,Elops_saurus,0,0.079499,-0.0104591,0.00658502,0
87000,Moringua_edwardsi,Elops_saurus,0,0.0331579,-0.000907909,0.00155658,0
87500,Moringua_edwardsi,Elops_saurus,0,0.0378065,-0.00335208,0.0031551,0
88000,Moringua_edwardsi,Elops_saurus,0,0.0613457,-0.00602663,0.0114728,0
88500,Moringua_edwardsi,Elops_saurus,0,0.0471706,-0.00694784,0.0013772,0
89000,Moringua_edwardsi,Elops_saurus,0,0.0472145,-0.00827067,0.0415759,0
89000,Kaupichthys_nuchalis,Paraconger_notialis,20.2683,0.0499786,-0.00659448,0.00850633,0
89500,Moringua_edwardsi,Elops_saurus,0,0.0546953,-0.00619944,0.0327931,0
89500,Kaupichthys_nuchalis,Paraconger_notialis,29.2375,0.0753363,-0.0102969,0.0230425,0
90000,Moringua_edwardsi,Elops_saurus,0,0.027731,-0.00254423,0.0170924,0
90000,Kaupichthys_nuchalis,Paraconger_notialis,24.6442,0.1076,-0.0209985,0.00448625,0
90500,Moringua_edwardsi,Elops_saurus,0,0.050169,-0.0210824,0.00594998,0
90500,Kaupichthys_nuchalis,Gnathophis_longicauda,32.2282,0.12255,-0.0209985,0.0196114,0
91000,Moringua_edwardsi,Elops_saurus,0,0.0171848,-0.00852968,0.00274085,0
91000,Kaupichthys_nuchalis,Paraconger_notialis,28.6822,0.109168,-0.0209985,0.00479646,0
91500,Moringua_edwardsi,Elops_saurus,0,0.0333832,-0.0166037,0.00367235,0
91500,Kaupichthys_nuchalis,Paraconger_notialis,24.8297,0.100553,-0.0209985,0.00699778,0
92000,Moringua_edwardsi,Elops_saurus,0,0.0361472,-0.0110119,0.0203443,0
92000,Moringua_edwardsi,Kaupichthys_nuchalis,12.4773,0.109685,-0.0210607,0.00968612,0
92500,Moringua_edwardsi,Elops_saurus,0,0.0143914,-0.00989588,0.00723523,0
92500,Kaupichthys_nuchalis,Moringua_javanica,14.0503,0.151708,-0.0276142,0.00351818,0
93000,Moringua_edwardsi,Elops_saurus,0,0.0785686,-0.0260756,0.0351043,0
93000,Kaupichthys_nuchalis,Paraconger_notialis,29.1081,0.214256,-0.0290869,0.020506,0
93500,Moringua_edwardsi,Elops_saurus,0,0.106175,-0.0226629,0.0287054,0
93500,Kaupichthys_nuchalis,Paraconger_notialis,20.8672,0.157323,-0.0270019,0.000895754,0
94000,Moringua_edwardsi,Elops_saurus,0,0.0193191,-0.0137112,0.00444621,0
94000,Kaupichthys_nuchalis,Paraconger_notialis,29.6753,0.0955091,-0.0217357,0.0119953,0
94500,Moringua_edwardsi,Elops_saurus,0,0.0303462,-0.00901454,0.00268492,0
94500,Kaupichthys_nuchalis,Paraconger_notialis,24.1836,0.138515,-0.0217357,0.0213249,0
95000,Moringua_edwardsi,Elops_saurus,0,0.0322516,-0.0104774,0.0197361,0
95000,Kaupichthys_nuchalis,Paraconger_notialis,22.6952,0.118074,-0.0211919,0.00624941,0
95500,Moringua_edwardsi,Elops_saurus,0,0.0499763,-0.00535345,0.0502535,0
95500,Kaupichthys_nuchalis,Paraconger_notialis,24.857,0.0808227,-0.0158512,0.00216505,0
96000,Moringua_edwardsi,Elops_saurus,0,0.169424,-0.0156235,0.0745143,0
96000,Kaupichthys_nuchalis,Paraconger_notialis,24.4843,0.0990842,-0.0115641,0.0165029,0
96500,Moringua_edwardsi,Elops_saurus,0,0.116135,-0.0202983,0.049095,0
96500,Kaupichthys_nuchalis,Paraconger_notialis,24.4692,0.0787809,-0.0141398,0.00876371,0
97000,Moringua_edwardsi,Elops_saurus,0,0.076522,-0.0264638,0.00613664,0
97000,Kaupichthys_nuchalis,Paraconger_notialis,28.9041,0.0502412,-0.00602949,0.00256421,0
97500,Moringua_edwardsi,Elops_saurus,0,0.14719,-0.0205619,0.0419765,0
97500,Kaupichthys_nuchalis,Paraconger_notialis,28.9339,0.0437955,-0.00602949,0.000976683,0
98000,Moringua_edwardsi,Elops_saurus,0,0.0353831,0.00333893,0.0335728,0
98000,Kaupichthys_nuchalis,Moringua_javanica,19.1206,0.0570191,-0.00990571,0.00499048,0
98500,Moringua_edwardsi,Elops_saurus,0,0.0306968,-0.0138701,0.0143174,0
98500,Gorgasia_taiwanensis,Heteroconger_hassi,80.6337,0.0138207,0.014878,0.125308,0
98500,Moringua_edwardsi,Kaupichthys_nuchalis,12.788,0.0654162,-0.00990571,0.0044828,0
99000,Moringua_edwardsi,Elops_saurus,0,0.0470014,0.00406149,0.0992659,0
99000,Moringua_edwardsi,Kaupichthys_nuchalis,10.5262,0.0695688,-0.0114966,0.0134927,0
99500,Moringua_edwardsi,Elops_saurus,0,0.09321,-0.00708804,0.0264672,0
100000,Moringua_edwardsi,Elops_saurus,0,0.0707547,-0.0080235,0.0280008,0
100500,Moringua_edwardsi,Elops_saurus,0,0.0724362,-0.0104337,0.00494242,0
101000,Moringua_edwardsi,Elops_saurus,0,0.0627228,-0.0104337,0.0121731,0
101500,Moringua_edwardsi,Elops_saurus,0,0.0511068,-0.00509537,0.00371357,0
102000,Moringua_edwardsi,Elops_saurus,0,0.0399776,-0.0040331,0.00281525,0
102500,Moringua_edwardsi,Elops_saurus,0,0.0568868,-0.00746251,0.00206145,0
103000,Moringua_edwardsi,Elops_saurus,0,0.0814197,-0.0087459,0.0241094,0
103500,Moringua_edwardsi,Elops_saurus,0,0.0457587,-0.00494054,0.00443503,0
104000,Moringua_edwardsi,Elops_saurus,0,0.0530359,-0.00664617,0.00640611,0
104500,Moringua_edwardsi,Elops_saurus,0,0.0815405,-0.0143264,0.00977657,0
105000,Moringua_edwardsi,Elops_saurus,0,0.050017,-0.00324225,0.00812678,0
105500,Moringua_edwardsi,Elops_saurus,0,0.0593175,-0.00681576,0.00494198,0
106000,Moringua_edwardsi,Elops_saurus,0,0.069636,-0.0127315,0.0116302,0
106500,Moringua_edwardsi,Elops_saurus,0,0.0528993,-0.00684999,0.0103373,0
107000,Moringua_edwardsi,Elops_saurus,0,0.139756,-0.0216355,0.00253203,0
107500,Moringua_edwardsi,Elops_saurus,0,0.153926,-0.0212089,0.00990063,0
108000,Moringua_edwardsi,Elops_saurus,0,0.0991982,-0.0132761,0.0169014,0
108500,Moringua_edwardsi,Elops_saurus,0,0.0962145,-0.0154955,0.000437169,0
109000,Moringua_edwardsi,Elops_saurus,0,0.108775,-0.0106064,0.0291719,0
109500,Moringua_edwardsi,Elops_saurus,0,0.0890237,-0.0106064,0.0256158,0
110000,Moringua_edwardsi,Elops_saurus,0,0.097587,-0.0123835,0.0120996,0
110500,Moringua_edwardsi,Elops_saurus,0,0.12453,-0.0123835,0.0275148,0
111000,Moringua_edwardsi,Elops_saurus,0,0.0644415,-0.0103471,0.00790108,0
111500,Moringua_edwardsi,Elops_saurus,0,0.0853975,-0.0113662,0.00150172,0
112000,Moringua_edwardsi,Elops_saurus,0,0.0651913,-0.00561415,0.0139815,0
112500,Moringua_edwardsi,Elops_saurus,0,0.073447,-0.0117197,0.00821632,0
113000,Moringua_edwardsi,Elops_saurus,0,0.0642771,-0.0112846,0.00693131,0
113500,Moringua_edwardsi,Elops_saurus,0,0.0711481,-0.0108321,0.00804837,0
114000,Moringua_edwardsi,Elops_saurus,0,0.0266235,-0.0062669,0.0263035,0
114000,Kaupichthys_nuchalis,Paraconger_notialis,22.6518,0.168783,-0.0308486,0.00946777,0
114500,Moringua_edwardsi,Elops_saurus,0,0.0310086,-0.0109555,0.00208107,0
114500,Kaupichthys_nuchalis,Paraconger_notialis,29.9601,0.229269,-0.0315927,0.0287663,0
115000,Moringua_edwardsi,Elops_saurus,0,0.0820459,-0.0131733,0.0130272,0
115500,Moringua_edwardsi,Elops_saurus,0,0.127701,-0.0185761,0.00808803,0
116000,Moringua_edwardsi,Elops_saurus,0,0.11746,-0.0157966,0.0158294,0
116500,Moringua_edwardsi,Elops_saurus,0,0.13156,-0.0184124,0.00943157,0
117000,Moringua_edwardsi,Elops_saurus,0,0.145336,-0.0199167,0.000239753,0
117500,Moringua_edwardsi,Elops_saurus,0,0.111795,-0.0135446,0.00549563,0
118000,Moringua_edwardsi,Elops_saurus,0,0.0747053,-0.00817858,0.052464,0
118000,Kaupichthys_nuchalis,Paraconger_notialis,27.8829,0.150783,-0.0222994,0.0355799,0
118500,Moringua_edwardsi,Elops_saurus,0,0.0171947,0.0139471,0.0344846,0
118500,Kaupichthys_nuchalis,Moringua_javanica,18.4536,0.116715,-0.0227626,0.00029104,0
119000,Moringua_edwardsi,Elops_saurus,0,0.0562896,-0.00819649,0.00511586,0
119500,Moringua_edwardsi,Elops_saurus,0,0.0414323,-0.00598289,0.00143556,0
120000,Moringua_edwardsi,Elops_saurus,0,0.0619637,-0.0084743,0.0076621,0
120500,Moringua_edwardsi,Elops_saurus,0,0.0480075,-0.00886666,0.000281926,0
121000,Moringua_edwardsi,Elops_saurus,0,0.0688192,-0.0135077,0.00106704,0
121500,Moringua_edwardsi,Elops_saurus,0,0.0850605,-0.0132485,0.00723052,0
122000,Moringua_edwardsi,Elops_saurus,0,0.118617,-0.0153616,0.00765795,0
122500,Moringua_edwardsi,Elops_saurus,0,0.136317,-0.014212,0.0226743,0
123000,Moringua_edwardsi,Elops_saurus,0,0.104359,-0.0157235,0.00330693,0
123500,Moringua_edwardsi,Elops_saurus,0,0.0946521,-0.0181528,0.000636916,0
124000,Moringua_edwardsi,Elops_saurus,0,0.0657879,-0.02336,0.030888,0
124000,Kaupichthys_nuchalis,Gnathophis_longicauda,30.8585,0.112831,-0.0226423,0.00370203,0
124500,Moringua_edwardsi,Elops_saurus,0,0.143492,-0.0142651,0.0591324,0
124500,Kaupichthys_nuchalis,Paraconger_notialis,26.4919,0.137463,-0.0258935,0.00235381,0
125000,Moringua_edwardsi,Elops_saurus,0,0.108973,-0.0319903,0.00169722,0
125000,Kaupichthys_nuchalis,Paraconger_notialis,25.1046,0.123719,-0.0256839,0.0119687,0
125500,Moringua_edwardsi,Elops_saurus,0,0.0268159,-0.00970352,0.00876569,0
125500,Kaupichthys_nuchalis,Paraconger_notialis,22.2614,0.15493,-0.0226484,0.0153971,0
126000,Moringua_edwardsi,Elops_saurus,0,0.0196203,-0.00798107,3.44119e-005,0
126000,Kaupichthys_nuchalis,Paraconger_notialis,22.2333,0.0933521,-0.0182039,0.00161335,0
126500,Moringua_edwardsi,Elops_saurus,0,0.118785,-0.0127715,0.070567,0
126500,Kaupichthys_nuchalis,Moringua_javanica,15.2878,0.0975692,-0.0120574,0.0196479,0
127000,Moringua_edwardsi,Elops_saurus,0,0.0603619,-0.00939626,0.000157517,0
127500,Moringua_edwardsi,Elops_saurus,0,0.0534357,-0.00596174,0.0065898,0
128000,Moringua_edwardsi,Elops_saurus,0,0.0337514,-0.00260848,0.000774018,0
128500,Moringua_edwardsi,Elops_saurus,0,0.0287925,-0.00119383,0.00217943,0
129000,Moringua_edwardsi,Elops_saurus,0,0.0814432,-0.0129511,0.0128467,0
129500,Moringua_edwardsi,Elops_saurus,0,0.0752827,-0.0118059,0.0191574,0
130000,Moringua_edwardsi,Elops_saurus,0,0.0929843,-0.0100709,0.0133111,0
130500,Moringua_edwardsi,Elops_saurus,0,0.0838846,-0.00975636,0.023079,0
131000,Moringua_edwardsi,Elops_saurus,0,0.0807619,-0.012204,0.00844593,0
131500,Moringua_edwardsi,Elops_saurus,0,0.0693879,-0.00870145,0.0150149,0
132000,Moringua_edwardsi,Elops_saurus,0,0.0719422,-0.00808558,0.00745992,0
132500,Moringua_edwardsi,Elops_saurus,0,0.0606372,-0.00895903,0.0032097,0
133000,Moringua_edwardsi,Elops_saurus,0,0.0622717,-0.00568573,0.0130236,0
133500,Moringua_edwardsi,Elops_saurus,0,0.068763,-0.00842107,0.00532722,0
134000,Moringua_edwardsi,Elops_saurus,0,0.0563337,-0.00378361,0.0100385,0
134500,Moringua_edwardsi,Elops_saurus,0,0.0458205,-0.00219593,0.00605169,0
135000,Moringua_edwardsi,Elops_saurus,0,0.0465528,-0.00162924,0.0142825,0
135500,Moringua_edwardsi,Elops_saurus,0,0.0477262,-0.00194999,0.0206576,0
136000,Moringua_edwardsi,Elops_saurus,0,0.0791097,-0.0112425,0.00707048,0
136500,Moringua_edwardsi,Elops_saurus,0,0.134797,-0.0180997,0.0171644,0
137000,Moringua_edwardsi,Elops_saurus,0,0.0749148,-0.012134,0.00896082,0
