generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4150,0,2.45617,-278,0.12139,0.373333
4200,0,2.57387,-277.952,0.00307663,0.355
4250,0,2.56464,-277.51,0.00423272,0.352
4300,0,2.40984,-277.149,0.141705,0.366667
4350,0,2.54396,-277.21,0.00440792,0.365714
4400,0,2.21682,-277.21,0.331548,0.36
4450,0,1.97617,-277.035,0.58914,0.351111
4500,0,1.84381,-277.035,0.721506,0.36
4550,0,1.99656,-277.333,0.546693,0.3
4600,0,2.13785,-279.325,0.364682,0.29
4650,0,2.44965,-278.509,0.225089,0.3
4700,0,2.07047,-278.189,0.556454,0.34
4750,0,2.49496,-277.081,0.0304229,0.324
4800,0,1.70695,-277.038,0.879902,0.333333
4850,0,2.28862,-277.038,0.298233,0.345714
4900,0,1.75376,-277.227,0.457579,0.35
4950,0,0.872341,-278.422,0.153221,0.346667
5000,0,1.95631,-277.141,0.354812,0.336
5050,0,1.91246,-277.141,0.398662,0.36
5100,0,2.30967,-277.124,0.157623,0.33
5150,1,4.3048,-276.453,0.240185,0.406667
5200,0,2.55996,-277.183,0.0337029,0.42
5250,0,2.53254,-277.387,0.0370504,0.38
5300,0,2.67381,-278.223,0.0157589,0.38
5350,0,2.65399,-276.813,0.00406265,0.374286
5400,0,2.61374,-277.179,0.0323636,0.37
5450,0,2.35293,-278.192,0.276177,0.377778
5500,0,0.709593,-276.873,1.94814,0.372
5550,0,1.91573,-277.491,0.759068,0.3
5600,0,1.32229,-277.063,1.27266,0.28
5650,0,2.4449,-277.063,0.15004,0.286667
5700,0,2.41507,-277.063,0.179873,0.3
5750,0,2.38868,-277.438,0.231575,0.328
5800,0,2.53275,-277.319,0.0537517,0.33
5850,0,1.6679,-277.404,0.921211,0.322857
5900,0,1.27141,-277.547,1.34627,0.3125
5950,0,2.57302,-277.078,0.0880636,0.313333
6000,0,2.43908,-276.813,0.215607,0.333944
6050,0,1.66641,-276.848,0.984181,0.36
6100,0,2.3956,-276.889,0.255473,0.39
6150,0,2.28645,-277.453,0.348653,0.353333
6200,0,2.46677,-277.012,0.189692,0.335
6250,0,2.62412,-276.854,0.0334597,0.332
6300,0,2.33363,-276.842,0.312027,0.343333
6350,0,2.58313,-276.842,0.0625238,0.334286
6400,0,2.64535,-276.817,0.00853889,0.3325
6450,0,2.40756,-277.21,0.165296,0.331111
6500,0,2.49501,-276.905,0.123161,0.348
6550,0,2.57728,-277.893,0.0121422,0.38
6600,0,2.58167,-277.763,0.0738036,0.36
6650,0,2.5399,-277.468,0.118524,0.353333
6700,0,2.61223,-277.468,0.0461976,0.335
6750,0,2.58481,-278.854,0.113723,0.34
6800,0,2.64048,-277.121,0.00413573,0.33
6850,0,2.59653,-277.079,0.0522112,0.337143
6900,0,1.94615,-276.959,0.69927,0.3425
6950,0,2.45863,-276.841,0.193122,0.335556
7000,0,1.56914,-277.19,1.06914,0.334
7050,0,1.94954,-277.367,0.677358,0.28
7100,0,2.11145,-277.334,0.560277,0.29
7150,0,1.35643,-277.884,1.25834,0.32
7200,0,2.64736,-277.543,0.0261195,0.345
7250,0,2.53011,-277.553,0.143351,0.348
7300,0,2.32741,-277.016,0.313073,0.333333
7350,0,1.82552,-277.106,0.818867,0.334286
7400,0,1.97295,-277.285,0.6574,0.3425
7450,0,1.55515,-277.751,0.789304,0.335556
7500,0,2.23306,-277.751,0.111392,0.332
7550,0,1.98281,-277.449,0.0769274,0.32
7600,0,2.03451,-277.449,0.025224,0.29
7650,0,1.45011,-277.323,0.239188,0.346667
7700,0,2.45387,-277.562,0.0482551,0.37
7750,0,2.38032,-277.652,0.090669,0.364
7800,0,1.5368,-278.532,0.00989187,0.376667
7850,0,1.00429,-277.271,0.20326,0.382857
7900,0,1.29388,-278.499,1.16184,0.395
7950,0,2.29165,-277.101,0.151421,0.382222
8000,0,2.34205,-277.096,0.110523,0.347692
8050,0,2.3445,-278.6,0.315043,0.28
8100,0,1.98666,-277.002,0.637887,0.27
8150,0,1.99724,-277.322,0.645833,0.313333
8200,0,2.22106,-277.322,0.42201,0.29
8250,0,1.17681,-277.029,1.47279,0.296
8300,0,2.65687,-277.096,0.0196544,0.313333
8350,0,2.19664,-276.835,0.468448,0.311429
8400,0,1.54102,-277.193,1.05386,0.315
8450,0,2.27284,-277.143,0.22209,0.326667
8500,0,2.03125,-277.143,0.463683,0.318
8550,0,2.11031,-277.633,0.565166,0.4
8600,0,2.50237,-277.013,0.0954406,0.4
8650,0,1.86625,-277.157,0.460412,0.36
8700,0,1.21224,-277.405,1.10736,0.35
8750,0,2.00447,-277.333,0.376875,0.34
8800,0,2.25475,-276.984,0.373551,0.353333
8850,0,2.39325,-278.074,0.204159,0.357143
8900,0,2.0859,-276.981,0.533654,0.3675
8950,0,1.80721,-276.872,0.849981,0.362222
9000,0,1.4303,-277.157,1.19269,0.354
9050,0,2.03931,-278.153,0.620619,0.28
9100,0,2.69604,-279.677,0.00610195,0.32
9150,0,2.31514,-277.057,0.214533,0.373333
9200,0,2.2263,-277.038,0.306544,0.335
9250,0,2.16015,-277.038,0.372698,0.34
9300,0,1.71418,-277.09,0.714738,0.353333
9350,0,2.52707,-276.96,0.110274,0.334286
9400,0,2.52474,-277.012,0.115346,0.33
9450,0,2.18251,-278.418,0.0535566,0.337778
9500,0,1.55562,-277.184,0.695562,0.342
9550,0,2.02076,-277.168,0.0121965,0.28
9600,0,1.45537,-277.168,0.577585,0.26
9650,0,2.0396,-278.041,0.187684,0.286667
9700,0,1.89611,-278.041,0.331175,0.285
9750,0,1.52792,-279.885,0.57275,0.32
9800,0,2.39891,-278.692,0.259726,0.35
9850,0,1.85898,-277.281,0.0922783,0.337143
9900,0,2.05418,-277.061,0.492444,0.335
9950,0,2.02225,-277.892,0.469268,0.333333
10000,0,2.19226,-280.073,0.279277,0.336
10050,0,2.16442,-276.972,0.44544,0.48
10100,0,2.17466,-277.221,0.448612,0.38
10150,0,1.78241,-277.447,0.615816,0.386667
10200,0,1.81187,-277.263,0.590282,0.335
10250,0,2.62286,-277.073,0.000439452,0.34
10300,0,2.5657,-277.013,1.48762e-005,0.323333
10350,0,2.64845,-277.367,0.000569663,0.314286
10400,0,2.21622,-277.104,0.251724,0.3225
10450,0,1.05446,-277.234,1.34216,0.326667
10500,0,2.20179,-280.322,0.153605,0.322
10550,0,2.28761,-277.257,0.333876,0.26
10600,0,2.30017,-277.295,0.349754,0.3
10650,0,2.41028,-277.312,0.23997,0.326667
10700,0,0.673639,-277.018,1.89028,0.34
10750,1,3.43377,-273.797,0.190832,0.36
10800,1,3.6416,-271.879,0.746803,0.37
10850,1,3.97354,-273.205,0.417038,0.388571
10900,1,3.28722,-271.84,0.628124,0.405
10950,1,3.94357,-270.202,0.332281,0.422222
11000,1,4.32003,-269.678,0.308923,0.352
11050,1,3.10013,-269.818,1.75296,0.66
11100,1,3.34342,-268.603,0.702695,0.6
11150,1,2.55778,-269.097,1.7307,0.58
11200,1,4.12003,-268.149,0.755753,0.565
11250,1,3.25919,-267.587,1.44515,0.552
11300,1,3.18987,-267.274,1.54665,0.533333
11350,1,3.67405,-268.561,0.954363,0.54
11400,1,2.01188,-269.705,2.39355,0.53
11450,1,2.6117,-268.257,0.609013,0.528889
11500,1,2.40507,-268.244,1.49907,0.53
11550,1,3.79789,-267.602,0.778558,0.48
11600,1,3.777,-271.298,0.758398,0.47
11650,1,3.77241,-267.214,1.05456,0.446667
11700,1,0.861967,-266.08,1.92501,0.45
11750,1,2.42208,-268.815,0.943522,0.472
11800,1,4.02566,-267.919,0.456369,0.473333
11850,1,3.48965,-268.939,0.877751,0.471429
11900,1,3.84886,-268.951,0.551979,0.4775
11950,1,3.53579,-268.474,1.03963,0.471111
12000,1,3.63077,-270.971,1.00563,0.357391
12050,1,4.27982,-271.773,0.366534,0.5
12100,1,3.9135,-270.557,0.67317,0.46
12150,2,5.58398,-266.276,0.552503,0.473333
12200,2,2.50956,-265.938,2.59087,0.445
12250,2,5.47618,-268.74,1.36974,0.468
12300,3,5.64375,-267.384,2.24383,0.483333
12350,3,6.12028,-265.173,3.01985,0.488571
12400,2,5.98422,-266.357,0.81852,0.5025
12450,2,5.4975,-267.503,1.49581,0.506667
12500,2,5.80308,-265.964,0.445721,0.52
12550,2,5.14125,-265.899,1.24171,0.58
12600,2,3.84076,-266.675,2.66407,0.46
12650,2,4.38112,-264.518,1.537,0.426667
12700,2,6.58242,-266.269,0.314918,0.46
12750,2,4.24319,-266.772,2.51457,0.476
12800,2,5.76722,-265.221,0.821188,0.476667
12850,2,5.86424,-265.067,0.731651,0.48
12900,2,4.02522,-266.857,2.12223,0.475
12950,2,4.94797,-265.675,0.297514,0.475556
13000,2,5.45785,-266.934,0.988075,0.484
13050,2,4.23845,-266.974,1.23419,0.56
13100,2,4.508,-266.109,1.30679,0.53
13150,1,2.60573,-269.013,1.97838,0.533333
13200,1,3.9276,-267.175,0.424628,0.54
13250,1,2.31813,-266.468,2.01547,0.54
13300,1,3.66471,-266.674,0.92103,0.533333
13350,1,2.89165,-267.494,1.75245,0.537143
13400,1,2.34249,-269.053,2.03831,0.5175
13450,1,3.86185,-268.263,0.640711,0.515556
13500,1,3.37384,-267.551,0.875766,0.518
13550,1,4.53585,-267.537,0.295778,0.52
13600,1,2.42934,-268.721,1.60904,0.49
13650,1,3.04296,-266.394,1.06621,0.46
13700,1,3.11392,-267.141,1.04564,0.485
13750,1,3.90173,-266.959,0.244345,0.512
13800,1,2.97974,-265.609,1.25391,0.51
13850,1,3.19752,-265.994,0.999407,0.511429
13900,1,3.31811,-268.298,0.553179,0.5175
13950,1,2.00465,-268.183,2.18873,0.513333
14000,1,3.13345,-267.261,0.434225,0.405059
14050,1,3.28025,-268.07,0.351815,0.44
14100,1,2.52026,-268.512,1.04134,0.39
14150,1,1.02776,-268.644,2.77963,0.353333
14200,1,3.16623,-269.129,0.539565,0.39
14250,1,1.86855,-267.414,1.53574,0.424
14300,1,1.90861,-267.089,1.4331,0.443333
14350,1,1.00134,-267.069,2.43374,0.437143
14400,1,2.86529,-269.487,0.363361,0.4275
14450,1,2.81912,-269.66,0.565472,0.431111
14500,1,1.10606,-266.687,2.56703,0.436
14550,1,2.92501,-266.247,0.765286,0.48
14600,1,2.84702,-266.105,0.848426,0.52
14650,2,1.23613,-265.161,1.62446,0.526667
14700,2,0.833901,-264.885,3.5215,0.58
14750,2,3.35615,-262.848,0.383871,0.58
14800,2,4.59256,-264.16,1.69536,0.58
14850,2,3.83995,-263.797,0.845845,0.571429
14900,2,1.35198,-263.658,1.35635,0.5575
14950,2,3.1149,-262.766,1.19272,0.553333
15000,2,2.99947,-263.685,1.39512,0.489333
15050,2,2.99201,-264.404,1.05365,0.6
15100,2,3.3296,-264.643,0.971601,0.5
15150,2,4.03767,-264.967,0.971601,0.486667
15200,2,0.905863,-267.529,0.956923,0.515
15250,2,2.13085,-263.881,0.885578,0.524
15300,2,4.87669,-264.62,0.0603088,0.526667
15350,2,2.8392,-266.314,0.403132,0.531429
15400,2,5.20634,-266.214,0.206823,0.5275
15450,2,1.73819,-265.393,3.87851,0.522222
15500,2,0.746194,-266.701,0.976871,0.528
15550,2,-1.19803,-266.987,2.03388,0.5
15600,2,3.64156,-265.521,0.422904,0.54
15650,1,2.737,-268.125,0.492366,0.56
15700,1,2.10509,-268.286,1.13522,0.545
15750,1,2.30484,-267.266,1.08634,0.544
15800,1,2.70494,-267.802,0.89366,0.536667
15850,1,2.58642,-268.288,0.876377,0.528571
15900,1,3.05211,-269.018,0.523385,0.51
15950,1,1.50796,-268.021,1.20666,0.502222
16000,1,2.11449,-267.375,1.34535,0.504
16050,1,2.49587,-267.49,0.918268,0.5
16100,1,1.63105,-267.554,2.15742,0.51
16150,1,2.99777,-266.7,0.968097,0.526667
16200,1,2.88292,-266.024,0.992864,0.515
16250,1,1.48518,-264.187,0.339573,0.512
16300,1,-0.0111328,-264.483,1.58999,0.516667
16350,1,-0.0165224,-265.229,1.37854,0.511429
16400,1,-0.986367,-265.256,2.45193,0.51
16450,1,0.239318,-263.562,1.39589,0.517778
16500,1,1.05284,-265.163,0.430623,0.512
16550,1,3.00779,-267.156,0.463592,0.34
16600,1,2.78402,-265.452,0.10014,0.4
16650,1,3.57374,-266.684,0.116414,0.466667
16700,1,2.5239,-266.13,1.16156,0.485
16750,1,3.20886,-266.602,0.476742,0.508
16800,1,1.05148,-269.327,3.03524,0.516667
16850,1,3.7894,-267.343,0.554541,0.517143
16900,1,4.15449,-267.24,0.153919,0.52
16950,1,2.68199,-269.39,1.05903,0.513333
17000,1,3.27843,-270.17,0.847646,0.501818
17050,1,0.476046,-269.106,2.30376,0.52
17100,1,2.14147,-266.835,0.294732,0.51
17150,1,0.921926,-267.511,1.33013,0.493333
17200,1,2.2008,-267.5,0.0302511,0.46
17250,1,1.02903,-267.766,1.17255,0.44
17300,1,1.06532,-268.861,1.78828,0.453333
17350,1,1.74925,-266.008,0.795504,0.477143
17400,1,2.27164,-266.438,0.120115,0.4825
17450,1,1.91812,-266.399,0.659088,0.491111
17500,1,1.45568,-269.879,0.5732,0.502
17550,1,1.74426,-270.431,0.149047,0.5
17600,1,1.93121,-270.638,1.32809,0.43
17650,1,3.04667,-269.318,0.503142,0.48
17700,1,2.93654,-270.845,0.97131,0.5
17750,1,2.81933,-269.124,0.784757,0.484
17800,1,2.96443,-268.529,0.746679,0.48
17850,1,3.44116,-266.201,0.726159,0.474286
17900,1,1.06205,-267.595,3.10364,0.4825
17950,1,3.24468,-266.362,0.954842,0.475556
18000,2,5.65914,-268.583,0.509154,0.500889
18050,2,3.27515,-266.041,2.3685,0.5
18100,2,5.27516,-264.921,1.02988,0.52
18150,2,5.38232,-264.867,0.615544,0.493333
18200,2,4.31866,-265.408,2.04959,0.51
18250,2,5.38312,-265.528,0.534929,0.524
18300,1,2.82925,-267.185,0.625891,0.536667
18350,1,0.721285,-269.599,2.52209,0.525714
18400,1,2.75823,-267.324,0.734618,0.52
18450,1,2.57639,-267.775,0.787663,0.495556
18500,1,2.56821,-265.507,0.888824,0.496
18550,1,1.9611,-266.241,1.52968,0.48
18600,1,0.849259,-266.397,2.65564,0.43
18650,1,2.64075,-265.644,0.908875,0.46
18700,1,1.19812,-265.614,2.39101,0.465
18750,1,2.82759,-266.022,1.35938,0.464
18800,1,2.65161,-267.76,1.31205,0.486667
18850,1,3.72415,-267.397,0.321314,0.471429
18900,1,4.06966,-266.803,0.167681,0.47
18950,1,3.09848,-268.494,0.986789,0.473333
19000,1,2.72034,-267.047,1.47974,0.478
19050,1,3.43241,-267.644,0.559552,0.44
19100,1,2.35734,-266.96,1.7116,0.5
19150,1,3.19506,-266.898,0.636046,0.48
19200,1,3.48798,-267.506,0.439497,0.51
19250,1,3.41751,-267.222,0.526371,0.5
19300,1,2.98085,-266.825,0.885711,0.496667
19350,1,3.11809,-267.458,0.599075,0.514286
19400,1,3.0666,-268.647,0.685608,0.5125
19450,1,2.45012,-266.752,0.334451,0.515556
19500,1,2.34492,-266.755,0.995251,0.51
19550,2,2.94606,-268.467,1.30739,0.52
19600,2,4.04649,-267.609,1.08164,0.52
19650,2,4.7596,-268.326,0.438573,0.526667
19700,2,5.59659,-267.151,0.270113,0.485
19750,2,4.32922,-269.31,1.90029,0.512
19800,2,4.47062,-266.265,1.66279,0.5
19850,2,3.68732,-266.302,1.2,0.52
19900,2,4.78617,-266.265,1.26684,0.51
19950,2,4.59164,-265.689,1.43326,0.506667
20000,1,4.05701,-267.86,0.427152,0.5048
20050,1,3.744,-266.488,0.79781,0.52
20100,1,2.98656,-265.744,1.36224,0.46
20150,1,3.83674,-266.2,0.500576,0.44
20200,1,2.05809,-266.4,2.40726,0.45
20250,1,3.1082,-266.678,0.946966,0.472
20300,1,2.95158,-266.426,0.979607,0.466667
20350,1,2.11867,-270.574,0.950189,0.474286
20400,1,1.86697,-271.291,2.94406,0.4725
20450,1,2.76187,-269.915,0.730945,0.484444
20500,1,1.43466,-267.443,1.96453,0.5
20550,1,1.62875,-269.193,0.419469,0.58
20600,1,3.70432,-267.693,0.496843,0.53
20650,1,2.93814,-269.875,1.15761,0.513333
20700,1,3.43426,-266.798,0.752225,0.545
20750,1,3.38582,-266.915,0.632588,0.54
20800,1,3.69959,-266.053,0.499007,0.54
20850,1,1.41479,-264.465,1.50456,0.548571
20900,1,3.66353,-269.41,0.330576,0.5375
20950,1,3.4271,-266.999,1.03968,0.535556
21000,1,2.90467,-264.194,1.549,0.532
21050,1,3.60291,-264.966,0.90133,0.48
21100,1,1.20468,-266.059,1.26287,0.47
21150,1,3.28443,-264.483,1.46544,0.466667
21200,1,4.10192,-265.448,0.761331,0.435
21250,1,3.83887,-264.818,0.650746,0.448
21300,1,4.20985,-265.521,0.277444,0.46
21350,1,3.73453,-265.837,0.809029,0.468571
21400,1,4.27435,-266.195,0.0683344,0.485
21450,1,3.56126,-264.697,0.638011,0.486667
21500,1,-0.271273,-264.063,3.59865,0.474
21550,1,0.943976,-264.114,2.37993,0.36
21600,1,3.32693,-266.342,0.93884,0.42
21650,1,3.85378,-266.205,0.407786,0.44
21700,1,2.82269,-263.899,0.451787,0.445
21750,1,1.08296,-264.514,1.79576,0.448
21800,1,2.07009,-265.974,0.627266,0.436667
21850,1,2.25601,-264.68,0.497441,0.411429
21900,1,-0.132921,-264.838,2.8796,0.4225
21950,1,3.52311,-266.467,0.531613,0.435556
22000,1,3.55917,-264.852,0.604837,0.44
22050,1,3.24493,-264.04,1.09632,0.44
22100,1,3.68935,-264.099,1.01435,0.47
22150,1,3.54964,-266.019,0.859556,0.466667
22200,1,1.96319,-269.889,1.5027,0.45
22250,1,2.71076,-264.751,1.02162,0.436
22300,1,2.48582,-264.413,1.23084,0.423333
22350,1,4.0663,-265.473,0.598989,0.437143
22400,1,2.12337,-268.018,1.97329,0.4525
22450,1,3.586,-265.681,0.365259,0.462222
22500,1,3.57614,-265.866,0.602668,0.468
22550,1,3.32037,-265.852,0.980459,0.44
22600,1,3.53807,-265.442,0.470163,0.38
22650,1,2.67941,-267.867,1.26344,0.393333
22700,1,2.31418,-267.451,0.668494,0.41
22750,1,0.752528,-267.628,0.877383,0.44
22800,1,-0.14771,-268.094,0.486628,0.443333
22850,1,-2.34433,-265.279,0.48656,0.431429
22900,1,0.892584,-264.471,0.19752,0.445
22950,1,0.6719,-264.08,0.237102,0.446667
23000,1,3.21636,-264.427,0.12288,0.44
23050,1,3.50814,-265.842,0.853316,0.58
23100,1,2.86145,-264.141,1.49872,0.57
23150,1,3.51986,-263.417,0.462214,0.54
23200,1,2.10404,-266.212,1.67793,0.515
23250,1,3.97377,-265.711,0.200178,0.516
23300,1,4.33109,-266.234,0.12644,0.513333
23350,1,2.3713,-266.68,2.03423,0.511429
23400,1,4.37555,-265.688,0.106506,0.5275
23450,1,2.28712,-264.404,0.326924,0.515556
23500,1,2.48543,-265.674,0.319762,0.518
23550,1,2.90347,-267.007,0.859251,0.48
23600,1,4.23816,-266.594,0.270265,0.46
23650,1,3.79958,-267.662,0.635076,0.486667
23700,1,3.19565,-265.327,1.46022,0.5
23750,1,4.35409,-264.993,0.14431,0.488
23800,1,0.888305,-264.01,0.875949,0.503333
23850,1,2.89605,-265.02,0.356601,0.488571
23900,1,3.87872,-267.672,0.522186,0.475
23950,1,3.65784,-266.605,0.984075,0.482222
24000,1,2.96324,-263.497,0.774171,0.4976
24050,1,0.999688,-263.811,1.13513,0.38
24100,1,3.63995,-268.788,0.301962,0.34
24150,1,2.83528,-266.917,1.0861,0.366667
24200,1,3.57791,-268.533,0.843113,0.375
24250,1,3.91319,-265.05,0.664577,0.38
24300,1,3.72401,-264.733,0.303777,0.413333
24350,1,3.85998,-266.487,0.260295,0.442857
24400,1,2.36813,-265.749,1.30064,0.445
24450,1,1.36533,-264.126,0.380615,0.46
24500,1,-0.784095,-264.527,2.45748,0.464
24550,1,2.94546,-264.552,0.322173,0.54
24600,1,1.6827,-264.052,1.74932,0.48
24650,1,3.22706,-266.105,0.103436,0.48
24700,1,3.27081,-266.379,0.421495,0.46
24750,1,2.65005,-267.871,0.892592,0.428
24800,1,2.62775,-267.723,1.28059,0.423333
24850,1,1.51578,-267.334,2.45055,0.425714
24900,1,3.47273,-268.339,1.35874,0.4225
24950,1,4.18598,-267.528,0.714027,0.413333
25000,1,2.78794,-266.509,1.70118,0.49
25050,1,4.31914,-266.124,0.0967533,0.42
25100,1,2.76723,-265.966,0.787168,0.48
25150,1,2.29842,-266.131,0.0717724,0.493333
25200,1,3.29313,-265.137,0.78101,0.49
25250,1,1.27185,-265.114,2.22718,0.492
25300,1,1.731,-265.329,1.08895,0.49
25350,1,3.12031,-267.651,0.836126,0.485714
25400,1,3.01399,-269.767,1.33635,0.4975
25450,1,3.93423,-266.566,0.577088,0.513333
25500,1,2.46064,-267.059,1.39841,0.52
25550,1,3.67362,-267.816,0.9538,0.5
25600,1,4.00211,-267.37,0.405246,0.47
25650,1,4.30613,-266.785,0.391129,0.466667
25700,1,4.26815,-267.155,0.574762,0.47
25750,1,2.10385,-268.452,2.84445,0.476
25800,1,0.932536,-270.682,0.971866,0.496667
25850,1,3.11177,-266.356,0.23436,0.497143
25900,1,2.8254,-263.459,0.488532,0.495
25950,1,-0.0612806,-264.431,3.75905,0.482222
26000,1,2.74355,-265.142,0.807211,0.474
26050,1,2.93719,-264.976,0.470892,0.4
26100,1,3.00688,-265.68,0.436244,0.44
26150,1,1.76274,-264.565,0.595596,0.46
26200,1,-2.66511,-264.142,0.531828,0.495
26250,1,2.65793,-268.43,0.245529,0.464
26300,1,1.99491,-271.585,0.68551,0.47
26350,1,3.08017,-266.1,0.341145,0.462857
26400,1,1.84359,-269.134,1.18634,0.4775
26450,1,2.7139,-269.276,1.77729,0.475556
26500,1,3.50973,-267.761,0.899229,0.486
26550,1,3.69359,-267.369,0.582526,0.52
26600,1,3.87067,-267.438,0.458702,0.5
26650,1,3.75893,-266.229,0.696355,0.513333
26700,1,3.09406,-265.734,0.929899,0.48
26750,1,2.40339,-264.671,1.70244,0.492
26800,1,3.58768,-264.597,0.540781,0.496667
26850,2,5.43417,-266.786,0.473792,0.491429
26900,2,3.264,-270.573,1.52467,0.485
26950,1,2.63433,-266.294,1.3416,0.471111
27000,1,-0.0630108,-266.382,1.47883,0.4692
27050,1,1.50662,-266.253,0.0639482,0.52
27100,1,1.85857,-265.968,0.268262,0.44
27150,1,-1.10697,-265.282,2.06617,0.46
27200,1,-1.89328,-264.772,2.94891,0.475
27250,1,0.629413,-264.657,0.4308,0.472
27300,1,1.74264,-263.724,1.06302,0.476667
27350,1,1.84911,-265.371,1.03596,0.477143
27400,1,3.6951,-266.591,0.297094,0.485
27450,1,3.77851,-265.92,0.234107,0.475556
27500,1,2.83279,-264.757,1.24187,0.478
27550,1,2.58932,-264.625,1.52036,0.34
27600,1,1.875,-264.473,2.21386,0.47
27650,1,3.24941,-263.944,0.813392,0.46
27700,1,2.52667,-266.771,1.63257,0.425
27750,1,3.15817,-264.388,0.646083,0.468
27800,1,3.04571,-263.494,0.763359,0.473333
27850,1,3.02537,-265.613,1.60383,0.465714
27900,1,3.52704,-267.451,0.604785,0.465
27950,1,3.82567,-265.166,0.29199,0.457778
28000,1,3.33546,-266.229,1.02033,0.458
28050,1,1.93719,-267.072,2.64321,0.46
28100,1,2.39601,-266.951,1.07914,0.49
28150,1,0.920406,-264.729,1.79194,0.453333
28200,1,3.6168,-265.354,0.256142,0.485
28250,1,3.53226,-266.054,0.297698,0.468
28300,1,1.3107,-263.654,1.92481,0.49
28350,1,1.43744,-265.306,1.70442,0.485714
28400,1,3.74458,-265.329,0.345757,0.4775
