generation,N_shifts,logPrior,logLik,eventRate,acceptRate
67500,2,0.906631,-265.694,1.14966,0.516
68000,1,2.93876,-268.279,0.168942,0.498
68500,1,1.69117,-267.976,2.07998,0.478
69000,1,3.51336,-270.922,0.672339,0.458
69500,1,-1.06079,-268.094,1.56052,0.46
70000,1,3.16338,-269.578,0.974199,0.48975
70500,1,2.71587,-267.082,0.396306,0.526
71000,1,4.0525,-267.433,0.354768,0.4875
71500,1,3.76423,-265.93,0.648137,0.494
72000,1,3.82617,-268.271,0.394282,0.486
72500,1,-3.12855,-269.373,2.02241,0.482
73000,1,2.81593,-268.087,0.891706,0.469
73500,1,2.42972,-267.265,1.28846,0.54
74000,2,3.8705,-264.715,0.826206,0.519
74500,1,2.43587,-266.312,1.50472,0.518
75000,1,2.38598,-265.58,0.944877,0.495
75500,1,1.01685,-266.469,0.965249,0.484
76000,1,3.08778,-268.712,1.30525,0.495
76500,1,3.36048,-265.929,1.34424,0.488
77000,1,2.85311,-265.869,0.989148,0.479786
77500,2,4.09849,-266.814,0.726412,0.446
78000,1,2.44904,-267.109,0.985582,0.492462
78500,1,1.99855,-270.198,1.47897,0.466
79000,1,0.60729,-268.004,0.637571,0.4455
79500,1,-0.0573546,-271.779,2.31227,0.49
80000,1,3.31896,-267.144,0.561434,0.4868
80500,1,3.13461,-266.554,0.781472,0.516
81000,1,2.39165,-266.012,1.84338,0.486
81500,1,0.656099,-270.06,0.453246,0.46
82000,1,2.61122,-268.912,0.590279,0.439
82500,1,2.00307,-267.947,1.58993,0.468
83000,1,1.77186,-272.799,0.547966,0.472
83500,1,0.952188,-269.257,3.0045,0.452
84000,1,0.240637,-270.413,2.50258,0.4776
84500,1,1.65671,-270.087,1.42407,0.49
85000,1,3.1322,-270.387,0.20961,0.484
85500,1,1.76282,-270.294,1.36197,0.47
86000,1,1.08639,-267.452,0.990989,0.471667
86500,1,0.613942,-270.15,0.893129,0.462
87000,1,1.35505,-270.152,0.548314,0.4715
87500,1,1.41071,-266.992,1.5195,0.462
88000,1,4.71172,-266.927,0.203099,0.481
88500,1,0.114869,-268.153,2.21182,0.48
89000,1,-3.90538,-268.759,1.81371,0.470429
89500,1,-0.1094,-267.462,1.27786,0.494
90000,1,-0.953352,-266.674,1.01379,0.499
90500,1,0.807123,-267.978,1.33215,0.444
91000,1,1.67447,-266.311,0.575823,0.458
91500,1,2.3714,-266.121,0.608696,0.494
92000,1,2.90051,-266.765,0.722634,0.484
92500,1,2.66994,-265.993,0.842578,0.454
93000,1,-1.34286,-267.254,0.856473,0.4696
93500,1,2.42049,-266.167,1.39704,0.442
94000,1,1.05298,-269.927,0.185066,0.461
94500,1,3.00953,-268.14,0.346246,0.494
95000,1,3.70922,-266.755,0.231191,0.482
95500,1,3.57524,-269.561,0.464698,0.464
96000,1,1.42514,-271.985,0.62845,0.455
96500,1,-1.32221,-263.277,0.391624,0.44
97000,1,1.51672,-266.854,1.70804,0.454
97500,1,2.1234,-268.139,1.71767,0.492
98000,1,3.11027,-264.947,0.317567,0.4675
98500,1,1.88077,-265.947,1.40857,0.414
99000,1,2.59473,-267.268,0.689372,0.44
99500,1,3.38467,-268.073,0.215462,0.486
100000,1,0.647805,-268.219,1.02015,0.477917
100500,1,3.64162,-269.38,0.536594,0.472
101000,1,3.82392,-266.333,0.917945,0.478
101500,1,2.73794,-269.577,1.52489,0.51
102000,1,2.28845,-268.886,2.40277,0.49
102500,1,1.31287,-268.689,1.653,0.49
103000,2,1.73791,-265.68,0.863768,0.483
103500,1,0.704027,-266.462,1.37716,0.464
104000,1,-1.11848,-266.728,0.617539,0.455
104500,1,2.47723,-266.662,2.15074,0.46
105000,2,3.68701,-263.183,0.891658,0.472
105500,2,3.25066,-265.761,0.687373,0.516
106000,1,2.34572,-264.963,0.311213,0.498
106500,1,4.11778,-267.72,0.439192,0.492
107000,2,2.81909,-265.356,1.1986,0.4834
107500,3,-0.61962,-268.368,3.90433,0.538
108000,1,0.541059,-264.576,1.49228,0.502
108500,1,3.7078,-264.321,0.821731,0.462
109000,1,2.1453,-266.789,1.0716,0.490333
109500,1,4.03054,-263.906,0.0370266,0.446
110000,1,3.29893,-268.123,1.18356,0.457
110500,1,3.58977,-267.122,0.444361,0.502
111000,1,2.08491,-267.408,0.723352,0.479556
111500,1,3.44077,-267.773,0.257266,0.46
112000,1,3.5417,-266.896,0.784571,0.467
112500,2,1.48699,-266.985,1.45845,0.464
113000,1,-0.0685274,-268.229,3.54116,0.471333
113500,1,3.49121,-267.861,0.291693,0.466
114000,1,1.55046,-266.317,2.35955,0.476
114500,1,1.45867,-267.435,1.45503,0.538
115000,1,2.33424,-267.886,0.879494,0.516
115500,1,1.76733,-272.391,2.46548,0.46
116000,1,1.67798,-266.721,2.08525,0.449
116500,1,3.88181,-268.728,0.205506,0.466
117000,1,3.63731,-266.259,0.591485,0.481
117500,1,2.79375,-267.307,1.11568,0.462
118000,1,2.84952,-265.7,0.26238,0.476167
118500,1,1.62738,-270.937,0.703002,0.424
119000,2,3.05871,-268.083,2.04829,0.452
119500,1,3.07263,-265.943,0.827073,0.482
120000,1,1.15309,-266.456,3.3389,0.483
120500,1,3.61988,-272.883,0.795809,0.446
121000,1,-1.77965,-266.399,2.11452,0.479441
121500,1,3.49427,-269.409,0.97787,0.526
122000,1,3.96988,-267.784,0.245129,0.522
122500,1,2.37986,-264.685,1.32717,0.52
123000,1,2.0272,-269.172,1.53424,0.485067
123500,1,2.37438,-269.006,2.3098,0.484
124000,1,2.88945,-271.358,1.5024,0.479
124500,1,4.02113,-269.751,0.685885,0.49
125000,1,3.62628,-267.667,0.598192,0.486667
125500,1,3.90444,-267.224,0.990123,0.472
126000,0,2.08665,-277.969,0.000112052,0.44
126500,0,1.84401,-279.118,0.372657,0.364
127000,0,1.80812,-278.185,0.759835,0.348
127500,0,1.869,-277.159,0.587548,0.35
128000,0,2.25888,-277.614,0.174188,0.316
128500,0,1.58033,-279.487,0.00465889,0.264
129000,0,1.43899,-279.087,0.364625,0.264
129500,0,1.76486,-277.619,0.41821,0.332
130000,0,1.11868,-278.412,0.744196,0.416385
130500,0,2.2255,-277.161,0.361753,0.332
131000,0,2.33276,-277.577,0.175812,0.322
131500,0,1.96043,-278.917,0.281133,0.336
132000,0,0.454772,-277.668,0.077829,0.335
132500,0,2.50414,-277.555,0.0546799,0.37
133000,0,2.448,-277.634,0.227794,0.347
133500,0,2.1495,-277.582,0.366476,0.364
134000,1,1.29536,-266.503,0.850537,0.493889
134500,1,2.03323,-265.528,0.917355,0.484
135000,0,2.11145,-278.415,0.0756658,0.3235
135500,0,2.26022,-278.128,0.237548,0.332
136000,1,2.67668,-275.991,0.247289,0.337
136500,0,1.9178,-278.749,0.688298,0.306
137000,1,3.89036,-268.182,0.460714,0.491333
137500,1,3.16319,-265.253,0.149993,0.466
138000,1,-0.416806,-269.494,1.27172,0.508
138500,1,4.1562,-265.247,0.0896144,0.488
139000,1,3.38905,-267.498,0.768436,0.373333
139500,1,3.41579,-271.302,0.661449,0.518
140000,1,4.08568,-266.063,0.3944,0.534
140500,1,3.23148,-267.536,0.872331,0.474
141000,1,3.61173,-266.419,1.29485,0.489
141500,1,2.74818,-266.985,1.09734,0.494
142000,1,3.89233,-268.988,0.413635,0.487444
142500,1,2.59763,-270.917,1.20247,0.47
143000,1,4.04584,-266.79,0.0959047,0.47
143500,1,2.9189,-267.782,0.576158,0.466
144000,1,3.71642,-265.43,0.70525,0.481667
144500,1,3.46347,-264.594,0.60403,0.494
145000,2,2.29611,-265.177,1.04233,0.4865
145500,1,3.78965,-265.446,0.441026,0.436
146000,1,2.10687,-267.226,1.24419,0.485
146500,2,3.9684,-267.772,2.48563,0.51
147000,1,3.46412,-268.084,0.738516,0.508333
147500,1,4.03649,-271.866,0.927968,0.506
148000,0,1.61224,-278.695,0.480267,0.301737
148500,0,1.77927,-277.77,0.578347,0.308
149000,0,2.04106,-280.094,0.253941,0.289
149500,0,1.95828,-278.135,0.113289,0.27
150000,0,2.12619,-278.057,0.0371882,0.273
150500,0,1.56393,-279.687,0.474592,0.304
151000,1,1.19639,-269.557,3.42827,0.49375
151500,1,4.01458,-268.147,0.185035,0.486
152000,0,1.50263,-279.212,0.39147,0.2735
152500,0,1.62781,-279.038,0.417079,0.282
153000,3,-2.12352,-262.164,2.10902,0.4915
153500,2,0.250062,-264.699,2.15413,0.508
154000,1,2.31258,-267.739,0.379641,0.516
154500,1,3.87278,-272.305,0.162684,0.444
155000,1,1.62352,-272.045,0.928833,0.48375
155500,1,2.23258,-274.105,1.4549,0.494
156000,1,2.68373,-267.954,0.787264,0.4885
156500,1,2.88203,-268.556,0.449947,0.426
157000,1,3.48164,-271.178,0.487034,0.4745
157500,1,3.83039,-272.034,0.567516,0.534
158000,1,1.9667,-269.556,1.07531,0.48925
158500,1,3.18451,-271.313,0.265713,0.452
159000,1,3.44776,-267.289,0.302238,0.46
159500,1,2.47254,-268.667,1.42609,0.466
160000,1,-0.0970617,-267.937,2.34645,0.442
160500,1,1.29594,-268.135,1.16339,0.434
161000,1,3.02318,-266.734,1.5085,0.474
161500,1,1.52485,-266.068,2.62097,0.434
162000,1,3.50564,-266.602,1.35508,0.448
162500,1,2.96939,-271.744,1.82339,0.518
163000,0,2.07595,-278.134,0.0708654,0.388714
163500,0,0.589614,-282.202,0.705666,0.288
164000,1,4.50136,-267.875,0.264052,0.5095
164500,2,-1.37702,-262.542,2.73486,0.494
165000,1,4.02794,-269.513,0.131521,0.461
165500,1,3.49222,-267.53,0.0712138,0.45
166000,1,4.37453,-276.996,0.6084,0.289571
166500,0,2.12726,-277.342,0.341439,0.374
167000,0,1.15008,-280.439,0.613082,0.338
167500,0,1.46604,-277.775,0.64248,0.328
168000,0,2.06506,-276.921,0.553375,0.303
168500,0,1.24357,-277.751,1.13164,0.282
169000,0,2.08378,-277.674,0.254128,0.333
169500,0,1.7783,-279.076,0.0151379,0.262
170000,0,2.01887,-277.587,0.336774,0.25
170500,0,0.735414,-279.484,1.47177,0.32
171000,1,1.48361,-265.263,2.62693,0.33075
171500,1,-2.65244,-264.749,0.65419,0.484
172000,1,0.390924,-269.785,1.13901,0.472
172500,1,-0.427465,-269.243,0.569598,0.448
173000,1,3.00218,-269.945,1.18916,0.474
173500,1,4.11239,-269.198,0.271531,0.46
174000,1,4.29824,-269.456,0.84893,0.488
174500,1,2.42773,-265.576,1.39589,0.478
175000,1,-2.11146,-266.995,0.80462,0.472
175500,1,2.52371,-270.166,2.03353,0.486
176000,1,3.50137,-267.812,0.543093,0.477842
176500,1,2.14603,-265.574,1.52445,0.498
177000,1,3.95552,-266.748,0.741918,0.504
177500,1,3.68034,-266.104,0.630229,0.476
178000,1,2.00192,-267.249,0.0672825,0.482
178500,1,3.65656,-267.738,0.213211,0.45
179000,1,2.87297,-267.856,0.84001,0.469571
179500,1,3.29251,-268.607,1.08911,0.524
180000,1,3.7779,-266.683,0.721167,0.509
180500,1,4.27909,-266.491,0.185651,0.488
181000,1,3.99739,-267.802,0.217702,0.486167
181500,1,4.68916,-268.288,0.29131,0.494
182000,1,1.52979,-264.307,0.643207,0.4815
182500,1,3.32706,-268.285,1.21994,0.502
183000,1,2.7295,-270.003,1.06666,0.463
183500,2,4.24295,-265.427,2.46776,0.502
184000,2,3.91289,-263.863,2.27979,0.487
184500,1,3.53244,-266.353,0.462537,0.504
185000,1,3.36287,-267.833,0.362457,0.441067
185500,1,0.609592,-265.893,0.605131,0.44
186000,1,3.30853,-266.429,0.259151,0.472667
186500,2,3.80642,-266.036,1.56997,0.484
187000,1,2.50374,-272.009,0.895874,0.475667
187500,1,3.19012,-266.776,1.21311,0.462
188000,1,0.0773594,-265.911,1.17261,0.478857
188500,1,2.79636,-266.101,1.33674,0.482
189000,1,4.03037,-268.688,0.290761,0.491
189500,1,2.58382,-267.932,1.4944,0.468
190000,1,2.93414,-268.397,0.731074,0.465
190500,1,4.22381,-266.982,0.263216,0.476
191000,1,0.0372485,-264.705,1.73656,0.4765
191500,1,2.73351,-268.59,0.360877,0.486
192000,1,0.888766,-266.877,0.292483,0.4735
192500,1,3.31038,-271.13,0.611026,0.456
193000,1,3.3928,-268.94,0.518779,0.48
193500,1,3.22558,-268.265,0.142433,0.466
194000,1,3.34634,-267.218,1.42184,0.48
194500,1,3.40168,-266.694,1.4116,0.468
195000,1,3.65996,-268.074,0.151229,0.482571
195500,1,3.2155,-267.6,0.241538,0.434
196000,1,3.11779,-265.151,0.577006,0.474
196500,1,3.32779,-266.152,1.20509,0.476
197000,1,2.09132,-265.741,1.19698,0.4768
197500,1,0.541038,-269.677,1.49031,0.43
198000,1,1.91208,-269.756,2.05001,0.496
198500,1,3.29095,-268.198,0.844407,0.482
199000,1,3.79025,-268.008,0.628901,0.476286
199500,1,3.4042,-266.647,0.949993,0.49
200000,1,4.39071,-265.475,0.106135,0.4825
200500,1,2.68708,-265.129,0.873599,0.43
201000,1,3.16413,-267.078,0.344735,0.4725
201500,1,1.57017,-266.588,0.66672,0.44
202000,1,2.35906,-271.773,1.32827,0.463
202500,1,3.43206,-268.661,1.10285,0.52
203000,1,1.79059,-268.925,1.55254,0.463429
203500,1,3.75806,-266.571,0.509828,0.482
204000,1,3.30701,-266.84,0.0982306,0.4935
204500,1,2.71269,-265.669,1.56992,0.478
205000,1,1.63359,-265.04,1.92031,0.472
205500,1,3.34664,-267.008,1.21339,0.474
206000,1,2.12026,-267.92,2.13151,0.468
206500,1,4.00848,-265.239,0.144642,0.484
207000,1,2.75759,-267.874,1.55711,0.4955
207500,1,3.83175,-267.271,0.509908,0.462
208000,1,2.61616,-266.306,0.633028,0.473
208500,1,4.61376,-269.005,0.47125,0.47
209000,1,3.64469,-271.676,1.05951,0.493
209500,1,1.60242,-269.39,0.845598,0.536
210000,2,4.77345,-266.824,0.387322,0.474769
210500,1,4.58908,-267.977,0.247809,0.498
211000,1,-0.417827,-265.427,1.72518,0.481
211500,1,2.42553,-272.494,1.33805,0.496
212000,0,0.58056,-278.913,1.80968,0.388
212500,0,2.21152,-277.658,0.257698,0.234
213000,0,1.6725,-277.54,0.633156,0.265
213500,0,1.8559,-277.718,0.632539,0.306
214000,0,0.724008,-277.808,1.78713,0.326
214500,0,1.64792,-277.279,0.907191,0.294
215000,0,1.55956,-282.676,0.0825581,0.313
215500,0,2.50583,-279.21,0.0722908,0.332
216000,1,0.897122,-271.163,0.263539,0.4923
216500,1,2.19325,-265.286,1.43826,0.496
217000,1,3.73302,-268.483,0.140533,0.49
217500,1,3.10199,-268.692,0.352421,0.488
218000,1,1.37816,-267.404,0.671619,0.478
218500,1,0.654872,-267.26,2.10903,0.5
219000,0,1.02063,-277.992,1.56638,0.317
219500,0,2.08161,-277.22,0.484547,0.35
220000,0,1.94957,-277.822,0.666127,0.372
220500,0,2.25481,-278.124,0.293411,0.366
221000,1,1.07666,-270.201,0.603866,0.463
221500,1,1.96645,-269.495,0.730324,0.49
222000,1,2.76681,-266.573,1.3758,0.46
222500,1,3.53287,-266.12,0.979182,0.51
223000,1,0.880726,-266.052,1.60749,0.485
223500,1,2.02592,-268.804,1.80806,0.484
224000,1,3.36698,-264.471,0.540309,0.486
224500,1,3.7684,-266.598,0.735095,0.482
225000,0,1.93334,-279.816,0.0576472,0.295
225500,0,2.28173,-277.368,0.0391198,0.264
226000,0,2.10288,-277.289,0.32881,0.292
226500,0,1.63555,-278.552,0.315124,0.302
227000,0,1.74431,-278.247,0.383451,0.297
227500,0,1.76265,-278.225,0.444588,0.218
228000,0,1.81023,-278.188,0.477851,0.262
228500,0,2.40861,-279.342,0.0315766,0.32
229000,2,3.57937,-266.79,1.68627,0.4821
229500,1,1.26954,-268.341,2.26115,0.468
230000,1,2.41629,-267.86,2.00463,0.469
230500,0,0.933089,-278.911,0.696323,0.344
231000,1,3.43306,-268.753,0.891042,0.472857
231500,2,-0.307668,-265.279,2.14745,0.492
232000,2,1.12623,-270.5,1.74035,0.491
232500,2,-1.88162,-266.586,2.54262,0.452
233000,2,5.65211,-268.914,0.671454,0.466
233500,2,2.96008,-265.996,2.16333,0.5
234000,1,2.41761,-266.063,0.993564,0.494
234500,1,2.61708,-265.598,1.16363,0.482
235000,0,1.89395,-277.683,0.533927,0.325857
235500,0,1.07434,-278.584,0.957012,0.284
236000,0,2.041,-277.638,0.25963,0.268
236500,0,1.6278,-277.653,0.889953,0.266
237000,1,3.75572,-266.819,0.901276,0.48073
237500,1,2.6958,-266.877,1.56947,0.484
238000,1,2.87867,-266.959,1.35377,0.475
238500,2,-0.354131,-275.98,5.31587,0.504
239000,0,1.83936,-278.396,0.0212879,0.294889
239500,0,1.49736,-281.096,0.130419,0.242
240000,0,1.53715,-278.15,0.637124,0.259
240500,0,1.53282,-279.479,0.485393,0.314
241000,1,2.61067,-264.394,0.91889,0.488143
241500,1,4.24855,-267.992,0.451007,0.494
242000,0,2.27867,-278.844,0.117873,0.3135
242500,1,-0.246226,-271.778,0.454513,0.312
243000,1,-3.53897,-263.703,3.1487,0.39
243500,1,3.64365,-267.755,0.804371,0.428
244000,1,4.55714,-269.199,0.0900757,0.461
244500,2,5.70993,-268.76,1.74844,0.49
245000,1,3.41702,-265.672,1.04469,0.511
245500,1,3.17392,-266.98,1.52172,0.482
246000,1,2.46233,-270.018,1.70239,0.48
246500,1,2.9604,-268.731,1.51522,0.498
247000,2,0.535988,-268.791,0.377394,0.503444
247500,1,-0.637624,-268.186,0.766495,0.47
248000,1,3.52762,-271.57,0.689548,0.495429
248500,1,2.00288,-269.894,1.18105,0.498
249000,1,4.03123,-271.967,0.381234,0.456
249500,1,4.27763,-268.389,0.403614,0.476
250000,1,0.496941,-265.397,1.38066,0.498
250500,1,2.42721,-268.53,1.37503,0.452
251000,1,3.99643,-270.907,0.13865,0.299667
251500,1,3.42219,-267.844,0.671777,0.514
252000,1,2.97141,-268.91,0.487501,0.502667
252500,1,2.58801,-270.001,2.32034,0.516
253000,1,2.87077,-265.28,1.03465,0.472333
253500,1,2.95886,-271.686,0.67051,0.482
254000,1,3.36747,-270.556,0.502172,0.493
254500,1,2.25812,-271.522,0.836559,0.462
255000,1,2.59725,-268.254,1.24714,0.47825
255500,1,3.96263,-268.612,0.308644,0.484
256000,2,3.38737,-265.168,1.71371,0.4915
256500,2,4.53551,-274.535,0.482472,0.498
257000,1,2.40655,-267.182,0.809604,0.49
257500,1,0.605921,-268.671,1.50455,0.516
258000,1,-0.329168,-270.41,3.6901,0.467
258500,2,2.6858,-267.945,1.11778,0.522
259000,2,4.53182,-265.741,0.914125,0.498
259500,1,4.04177,-267.89,0.201364,0.522
260000,1,3.28506,-267.316,0.951342,0.487125
260500,1,3.22385,-266.44,1.26695,0.45
261000,1,3.24696,-268.044,1.538,0.492917
261500,1,4.77772,-268.016,0.244945,0.484
262000,2,6.55862,-271.712,0.384693,0.475
262500,1,2.92168,-269.322,0.732972,0.474
263000,1,4.04827,-267.344,0.476292,0.47675
263500,1,1.65406,-264.116,2.0334,0.502
264000,1,2.57917,-267.098,1.1665,0.468
264500,1,1.98527,-266.517,1.6599,0.48
265000,1,3.2545,-267.535,0.106231,0.489
265500,1,0.951407,-266.553,0.0208747,0.512
266000,1,2.97326,-264.989,1.18168,0.498
266500,1,2.35645,-265.925,0.189142,0.498
267000,1,3.92041,-269.147,0.626959,0.4754
267500,1,3.9044,-265.77,0.704458,0.482
268000,1,1.85241,-266.235,2.27732,0.481
268500,2,4.1531,-266.156,2.24052,0.518
269000,1,3.78892,-268.523,0.478352,0.514
269500,1,4.04046,-271.466,0.715804,0.486
270000,1,4.08467,-267.619,0.722905,0.468
270500,1,4.10165,-264.967,0.260988,0.53
271000,1,0.217931,-263.413,2.02144,0.488
271500,1,3.64617,-265.881,0.434823,0.472
272000,1,0.732422,-270.34,1.08442,0.495
272500,1,2.98335,-266.094,1.04522,0.454
273000,2,5.45664,-266.164,0.660401,0.476286
273500,1,1.56817,-263.367,0.600923,0.472
274000,1,2.43927,-267.377,2.30495,0.471
274500,1,2.85471,-265.477,1.28292,0.426
275000,1,2.72229,-265.785,1.80069,0.448
275500,1,4.02948,-265.495,0.345021,0.466
276000,1,3.86026,-266.235,0.400375,0.463
276500,1,2.83363,-265.155,1.06525,0.52
277000,1,2.19523,-266.273,1.22741,0.478
277500,1,4.07341,-268.632,0.0972399,0.468
278000,1,2.02923,-267.308,1.70201,0.479
278500,1,2.62698,-266.947,1.62558,0.484
279000,1,-2.72316,-265.208,0.864638,0.488
279500,1,2.90115,-265.9,0.459697,0.474
280000,1,2.54107,-268.29,0.797076,0.419792
280500,1,0.885842,-271.966,1.68086,0.49
281000,1,0.523995,-269.587,2.15967,0.489
281500,1,-2.2136,-269.472,1.67147,0.424
282000,1,3.65271,-270.437,0.426543,0.4729
282500,1,2.88469,-270.054,0.924985,0.506
283000,1,1.41132,-268.78,3.06571,0.498
283500,1,2.15748,-271.196,1.93309,0.522
284000,1,3.36766,-266.213,0.836487,0.501
284500,1,4.15266,-268.602,0.168378,0.498
285000,1,2.45481,-268.033,1.77955,0.482667
285500,1,3.08946,-266.8,0.30343,0.436
286000,1,2.14449,-267.139,1.82969,0.475
286500,1,-1.39016,-266.011,1.34943,0.468
